Ext. 1 detalle	Desc. grupo impositivo	Item	Referencia	Desc. item	Grupo impositivo	Tipo inventario	Desc. tipo inventario	Tipo item	Manufactura	Extensión	Maneja lote	U.M. adic.	Asignación lote	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000132	POL017	POLVILLO DE MANGANESO	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000133	POL018	POLVILLO NUCLEO CAMASI ROJO X KILO	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000134	POL019	POLVILLO FOSFORO ESPECIAL POR KILO	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000135	POL020	POLVILLO SAM GRANULADO X KILO	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000136	POL021	POLVILLO FOSFORO 10	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000137	POL022	POLVILLO NUCLEO SILICIO-MAGNESIO	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000138	POL023	POLVILLO NUCLEO 50	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000139	POL024	POLVILLO DE ZINC 22%	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000140	POL025	POLVILLO DE ZINC 30%	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000141	POL026	POLVILLO FOSFORO 1	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000142	POL027	POLVILLO NUCLEO HIERRO	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000143	POL028	POLVILLO NUCLEO 40	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000144	POL029	POLVILLO ALTO MAGNESIO	003 	IN14100501	PRODUCTO EN PROCESO	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000145	PT0157	CUSPIDE X 20LTS	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	No	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000146	PT0158	AMINA X 20LTS	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	No	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000147	PT0162	AMETRINA X 20LTS	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000148	PT0163	METSULFURON X 20 GRAMOS	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	No	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000149	PT0164	DIURON X 20LTS	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000150	PT0167	HEXAZINONA 75% WG	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000151	PT0175	AMETRINA GRANULADA X 25KIL	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000152	PT0176	DIURON GRANULADO X 25KIL	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000153	PT0177	RANCHERO X LITRO	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000154	PT0180	PIVO X 20LTS	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000155	PT0191	ATRAZINA X LITRO	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000156	PT0192	MELETREPO X LITRO	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000157	PT0193	LECTOR X LITRO	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000158	PT0195	ROUNDUP	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000159	PT0254	GLUCOSINATO X LITRO	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000160	PT0255	GLUCOCINATO X GALON	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000161	PT0356	ARGOMES	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000162	PT0357	BECANO	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000163	PT0362	DOCTUS X KILO	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000164	PT0363	CADUS X100GM	003 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXENTA RETECOMPRA 2.5 Y AUTOCREE	0000165	PT0419	TERRAFERTIL X KILO	004 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXENTA RETECOMPRA 2.5 Y AUTOCREE	0000166	PT0420	PANTEKALI X KILO	004 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXENTA RETECOMPRA 2.5 Y AUTOCREE	0000167	PT0421	NITRORGANIC X KILO	004 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXENTA RETECOMPRA 2.5 Y AUTOCREE	0000168	PT0422	BIORGANIK X KILO	004 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXENTA RETECOMPRA 2.5 Y AUTOCREE	0000169	PT0423	ABONO ORGANICO X KILO	004 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXENTA RETECOMPRA 2.5 Y AUTOCREE	0000170	PT0424	NITRATO DE POTASIO X KILO	004 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXENTA RETECOMPRA 2.5 Y AUTOCREE	0000171	PT0425	HYDROXIDO DE CALCIO X KILO	004 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXENTA RETECOMPRA 2.5 Y AUTOCREE	0000172	PT0426	NITRATO DE CALCIO+B X KILO	004 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	EXENTA RETECOMPRA 2.5 Y AUTOCREE	0000173	PT0427	ABONO ORGANICO A	004 	IN14300501	AGROQUIMICOS EXCLUIDOS	Inventario	Si	No	Si y perecedero	    	Manual	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000175	PT0178	AGUAPROP X LITRO	001 	IN14300503	AGROQUIMICOS GRAV 19%	Inventario	Si	No	Si y perecedero	    	Manual	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000176	PT0179	AGUAPROP X GALON	001 	IN14300503	AGROQUIMICOS GRAV 19%	Inventario	Si	No	Si y perecedero	    	Manual	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000177	PT0187	SOLUAGUAS X KILO	001 	IN14300503	AGROQUIMICOS GRAV 19%	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000178	PT0001	FORMULACION ESPECIAL ULEXITA X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000179	PT0002	FORMULACION ESPECIAL SULFATO DE ZINC	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000180	PT0003	FORMULACION ESPECIAL SUL DE ZINC 35%	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000181	PT0004	FORMULACION ESPECIAL SULFATO DE MAGNESIO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000182	PT0005	CALFERMAGNESIO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000183	PT0006	FORMULACION ESPECIAL SULFATO DE COBRE	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000184	PT0007	SILIMAGRAN EN BIG BAG X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000185	PT0008	FORMULACION ESPECIAL SILICATO MAGNESIO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000186	PT0009	FORMULACION ESPECIAL ROCA FOSFORICA 26	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000187	PT0010	NUCLEO MENORES X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000188	PT0011	NUCLEO CAMASI GRIS BIG BAG X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000189	PT0012	NUCLEO 4 BIG BAG X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000190	PT0020	FORMULACION ESPECIAL BORO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	B20 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000191	PT0023	NUCLEO FERCON SACO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000192	PT0024	FORMULACION ESP SULFATO DE CALCIO X SACO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000193	PT0027	FORMULACION ESPECIAL OXIDO DE ZINC 70% X	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000194	PT0028	SULFATO DE ZINC AL 22% BIG BAG	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000195	PT0029	FORMULACION ESPECIAL OXIDO DE ZINC 22%	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000196	PT0030	FE MAGNE 3 BIG BAG X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000197	PT0031	RAIFOS 20 BIG BAG X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000198	PT0033	ZUELO-CA BIG BAG X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000199	PT0034	FERTIMENORES BIG BAG X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000200	PT0045	FORMULACION ESPECIAL HYDROXIDO DE CALCIO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000201	PT0046	FORMULACION ESPECIAL OXIDO CALCIO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000202	PT0047	FORMULACION ESPECIAL OXIDO DE MAGNESIO X	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000203	PT0048	NUCLEO MAGNESIO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000204	PT0049	NUCLEO 4 OSCURO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000205	PT0051	FORMULACION ESPECIAL CAL DOLOMITA X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000206	PT0053	NUCLEO SILICIO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000207	PT0054	FORMULACION ESPECIAL SILICATO DE HIERRO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000208	PT0056	FORMULACION ESPECIAL CAL AGRICOLA X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000209	PT0058	FORMULACION ESPECIAL OXIMAG GRA X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000210	PT0059	RAIFOS 20 SACO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000211	PT0065	K2K BIG BAG X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000212	PT0067	NUCLEO HIERRO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000213	PT0080	CALFERCAT SN X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000214	PT0088	NUCLEO FOSFORO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000215	PT0091	ZUELO-CA X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000217	PT0093	SILIMAGRAN X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000218	PT0094	K2K SACO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000219	PT0095	CALFERZINC-P X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000220	PT0096	FE MAGNE 3 SACO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000221	PT0097	FERTIMENORES X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000222	PT0098	AFOS-K SN X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000223	PT0110	BIOPLANTAS X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000224	PT0120	FOSFORO ESPECIAL	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000225	PT0131	FOSFORO ESPECIAL EM X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000226	PT0133	CALFERCAT X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000227	PT0148	AFOS-K X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000228	PT0151	NUCLEO CAMASI ROJO BIG BAG  X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000229	PT0184	NUCLEO CAMASI YARA	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000230	PT0203	FORMULACION ESPECIAL FOSFORO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000231	PT0223	FORMULACION ESPECIAL OXIDO DE ZINC X KIL	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000232	PT0236	NUCLEO MAGNESIO-SILICIO BIG BAG X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000233	PT0240	NUCLEO CAMASI YARA SN	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000234	PT0241	FORMULACION ESPECIAL SULFATO DE ZINC 31%	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000235	PT0247	NUCLEO FOSFORO 1 BIG BAG X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000236	PT0248	NUCLEO FOSFORO 2 X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000237	PT0249	ENMIENDA FORMULACION ESPECIAL X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000238	PT0250	NUCLEO MANGANESO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000239	PT0274	NUCLEO MAGNESIO-SILICIO EN SACO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000240	PT0281	NUCLEO N	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000241	PT0307	FORMULACION ESPECIAL SULFATO DE ZINC 22%	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000242	PT0318	FORMULACION ESPECIAL NUCLEO N	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000243	PT0326	FORMULACION ESPECIAL FERTIMENORES	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000244	PT0330	FORMULACION ESPECIAL SULF DE HIERRO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000245	PT0338	FORMULACION ESPECIAL MAP TECNICO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000246	PT0341	NUCLEO FOSFORO 10	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000247	PT0344	NUCLEO MAGNESIO-S	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000248	PT0345	NUCLEO MAGNESIO-S EM	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000250	PT0360	NUCLEO CALCIO 1	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000251	PT0364	NUCLEO FOSFORO 1 EM	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000252	PT0372	ALTO MAGNESIO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000253	PT0370	FORMULACION ESPECIAL SULFATO CALCIO B B	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000257	PT0374	SULFATO DE MAGNESIO HEPTA X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000260	PT0377	SAM GRANULADO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000261	PT0378	SILICATO DE SODIO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000262	PT0379	SAM ESTANDAR X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000263	PT0380	OXIDO DE ZINC X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000265	PT0382	PQ 16-16-16 X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000266	PT0383	MAP GRANULADO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000267	PT0384	KIESERITA EN POLVO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000268	PT0385	KIESERITA GRA X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000269	PT0386	DKP X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
